image,worker_id,gpu_id,ok,selected_skill,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/7497.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,6.5,7.5,0.611111,0.722222,6.5,8.5,0.611111,0.833333,0.0,0.1111,,,,,,,,,,,4.686,4.191,10.642,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7499.jpg,1,1,True,panas-discrete-va,0.95,,,7.0,9.0,0.666667,0.888889,9.0,9.0,0.888889,0.888889,0.2222,0.0,,,,,,,,,,,4.957,4.178,13.501,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7500.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.0,0.611111,0.666667,0.1111,0.1667,,,,,,,,,,,4.577,3.902,10.486,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7501.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,8.5,0.611111,0.833333,7.5,8.5,0.722222,0.833333,0.1111,0.0,,,,,,,,,,,4.905,4.042,10.557,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7502.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,8.5,7.5,0.833333,0.722222,8.5,8.0,0.833333,0.777778,0.0,0.0556,,,,,,,,,,,5.09,4.159,9.531,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7503.jpg,1,1,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.732,4.127,12.682,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7504.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,6.5,6.5,0.611111,0.611111,7.0,6.5,0.666667,0.611111,0.0556,0.0,,,,,,,,,,,5.247,4.294,10.721,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7505.jpg,3,3,True,berlyne-arousal-pleasure,0.9,,,6.5,6.5,0.611111,0.611111,6.5,7.5,0.611111,0.722222,0.0,0.1111,,,,,,,,,,,4.861,4.041,9.79,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7506.jpg,0,0,True,cognitive-appraisal,0.9,,,6.5,7.5,0.611111,0.722222,6.5,7.5,0.611111,0.722222,0.0,0.0,,,,,,,,,,,4.853,4.023,12.06,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7507.jpg,1,1,True,berlyne-arousal-pleasure,0.9,,,7.5,6.5,0.722222,0.611111,7.5,6.5,0.722222,0.611111,0.0,0.0,,,,,,,,,,,4.676,4.152,9.889,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7508.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,7.5,8.0,0.722222,0.777778,7.5,7.5,0.722222,0.722222,0.0,-0.0556,,,,,,,,,,,4.669,3.89,10.251,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7509.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,6.5,0.611111,0.611111,7.0,6.5,0.666667,0.611111,0.0556,0.0,,,,,,,,,,,4.48,3.903,10.021,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7510.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,6.5,6.5,0.611111,0.611111,6.5,7.0,0.611111,0.666667,0.0,0.0556,,,,,,,,,,,4.839,4.468,10.622,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7512.jpg,1,1,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,6.5,7.0,0.611111,0.666667,0.1111,0.1667,,,,,,,,,,,4.641,4.12,11.436,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7513.jpg,2,2,True,cognitive-appraisal,0.8,,,7.0,4.5,0.666667,0.388889,7.5,4.5,0.722222,0.388889,0.0556,0.0,,,,,,,,,,,4.436,4.327,11.334,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7515.jpg,3,3,True,panas-discrete-va,0.95,,,7.5,9.0,0.722222,0.888889,9.0,9.0,0.888889,0.888889,0.1667,0.0,,,,,,,,,,,4.897,3.92,14.117,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7520.jpg,0,0,True,cognitive-appraisal,0.8,,,4.0,4.5,0.333333,0.388889,3.5,5.5,0.277778,0.5,-0.0556,0.1111,,,,,,,,,,,4.677,4.061,12.755,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7521.jpg,1,1,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.53,4.281,9.718,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7530.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,8.0,5.5,0.777778,0.5,7.5,6.5,0.722222,0.611111,-0.0556,0.1111,,,,,,,,,,,4.809,4.225,10.158,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7545.jpg,3,3,True,kaplan-art-restoration,0.95,,,7.0,3.5,0.666667,0.277778,7.5,3.5,0.722222,0.277778,0.0556,0.0,,,,,,,,,,,4.757,3.842,11.373,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7546.jpg,0,0,True,berlyne-arousal-pleasure,0.85,,,5.5,5.5,0.5,0.5,6.5,6.5,0.611111,0.611111,0.1111,0.1111,,,,,,,,,,,4.477,3.994,10.533,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7547.jpg,1,1,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,6.5,6.5,0.611111,0.611111,0.1111,0.1111,,,,,,,,,,,4.98,4.164,9.829,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7550.jpg,2,2,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,6.5,6.5,0.611111,0.611111,0.1111,0.1111,,,,,,,,,,,4.61,4.108,12.012,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7560.jpg,3,3,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,5.5,7.5,0.5,0.722222,0.0,0.2222,,,,,,,,,,,4.402,4.035,10.622,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7570.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.0,0.611111,0.666667,0.1111,0.1667,,,,,,,,,,,4.99,5.021,11.755,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7580.jpg,1,1,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.934,4.066,12.292,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7590.jpg,2,2,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,5.5,7.0,0.5,0.666667,0.0,0.1667,,,,,,,,,,,4.621,4.138,10.404,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7595.jpg,3,3,True,berlyne-arousal-pleasure,0.85,,,6.0,5.5,0.555556,0.5,6.5,6.5,0.611111,0.611111,0.0556,0.1111,,,,,,,,,,,4.922,4.125,9.646,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7600.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,7.0,7.0,0.666667,0.666667,7.5,7.5,0.722222,0.722222,0.0556,0.0556,,,,,,,,,,,4.961,4.161,9.929,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7620.jpg,1,1,True,berlyne-arousal-pleasure,0.85,,,5.5,5.5,0.5,0.5,6.5,6.5,0.611111,0.611111,0.1111,0.1111,,,,,,,,,,,4.964,4.524,10.016,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7632.jpg,2,2,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,5.088,3.874,10.485,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7640.jpg,3,3,True,cognitive-appraisal,0.9,,,5.5,7.0,0.5,0.666667,5.5,7.5,0.5,0.722222,0.0,0.0556,,,,,,,,,,,4.896,4.152,11.969,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7650.jpg,0,0,True,berlyne-arousal-pleasure,0.9,,,6.5,5.5,0.611111,0.5,6.5,6.5,0.611111,0.611111,0.0,0.1111,,,,,,,,,,,4.354,4.112,10.406,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7660.jpg,1,1,True,panas-discrete-va,0.95,,,8.5,9.0,0.833333,0.888889,9.0,9.0,0.888889,0.888889,0.0556,0.0,,,,,,,,,,,4.899,3.895,12.672,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7700.jpg,2,2,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.797,4.242,9.512,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7705.jpg,3,3,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.0,0.611111,0.333333,0.1111,-0.1667,,,,,,,,,,,4.769,3.982,9.346,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7710.jpg,0,0,True,cognitive-appraisal,0.8,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.922,4.566,8.764,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7820.jpg,1,1,True,berlyne-arousal-pleasure,0.9,,,6.5,5.5,0.611111,0.5,6.5,6.5,0.611111,0.611111,0.0,0.1111,,,,,,,,,,,4.756,4.013,10.299,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7830.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,6.5,6.5,0.611111,0.611111,7.0,6.5,0.666667,0.611111,0.0556,0.0,,,,,,,,,,,4.847,4.07,10.873,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7900.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,7.0,4.5,0.666667,0.388889,7.5,6.5,0.722222,0.611111,0.0556,0.2222,,,,,,,,,,,4.453,3.951,10.288,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7920.jpg,0,0,True,berlyne-arousal-pleasure,0.9,,,4.5,6.5,0.388889,0.611111,5.5,5.5,0.5,0.5,0.1111,-0.1111,,,,,,,,,,,4.842,4.108,10.122,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/7950.jpg,1,1,True,kaplan-art-restoration,0.9,,,6.5,4.5,0.611111,0.388889,6.5,4.5,0.611111,0.388889,0.0,0.0,,,,,,,,,,,4.578,4.261,10.973,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8001.jpg,2,2,True,panas-discrete-va,0.95,,,6.5,8.5,0.611111,0.833333,8.5,9.0,0.833333,0.888889,0.2222,0.0556,,,,,,,,,,,4.713,3.941,12.421,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8010.jpg,3,3,True,cognitive-appraisal,0.95,,,3.5,6.5,0.277778,0.611111,3.0,6.5,0.222222,0.611111,-0.0556,0.0,,,,,,,,,,,4.892,4.227,11.272,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8021.jpg,0,0,True,panas-discrete-va,0.9,,,6.5,8.5,0.611111,0.833333,8.5,8.5,0.833333,0.833333,0.2222,0.0,,,,,,,,,,,4.328,4.079,12.436,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8030.jpg,1,1,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,6.5,8.5,0.611111,0.833333,0.1111,0.3333,,,,,,,,,,,4.643,3.978,11.968,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8031.jpg,2,2,True,panas-discrete-va,0.95,,,6.5,8.5,0.611111,0.833333,8.5,9.0,0.833333,0.888889,0.2222,0.0556,,,,,,,,,,,4.659,4.161,13.061,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8032.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,7.5,7.5,0.722222,0.722222,7.5,8.0,0.722222,0.777778,0.0,0.0556,,,,,,,,,,,4.584,3.837,10.199,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8033.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,7.0,7.5,0.666667,0.722222,7.5,8.0,0.722222,0.777778,0.0556,0.0556,,,,,,,,,,,4.948,3.976,10.307,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8034.jpg,1,1,True,panas-discrete-va,0.95,,,5.5,8.5,0.5,0.833333,7.5,8.5,0.722222,0.833333,0.2222,0.0,,,,,,,,,,,4.848,4.331,12.122,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8040.jpg,2,2,True,panas-discrete-va,0.95,,,5.5,8.0,0.5,0.777778,6.5,8.5,0.611111,0.833333,0.1111,0.0556,,,,,,,,,,,5.102,4.155,12.796,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8041.jpg,3,3,True,panas-discrete-va,0.9,,,7.0,8.5,0.666667,0.833333,8.5,8.5,0.833333,0.833333,0.1667,0.0,,,,,,,,,,,4.601,4.103,12.167,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8050.jpg,0,0,True,panas-discrete-va,0.95,,,7.5,6.5,0.722222,0.611111,8.5,6.5,0.833333,0.611111,0.1111,0.0,,,,,,,,,,,5.004,4.037,13.616,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8060.jpg,1,1,True,panas-discrete-va,0.98,,,5.5,10.0,0.5,1.0,8.5,9.0,0.833333,0.888889,0.3333,-0.1111,,,,,,,,,,,5.082,4.036,14.365,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8065.jpg,2,2,True,panas-discrete-va,0.95,,,5.5,8.5,0.5,0.833333,6.5,9.0,0.611111,0.888889,0.1111,0.0556,,,,,,,,,,,5.107,4.14,12.644,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8080.jpg,3,3,True,cognitive-appraisal,0.9,,,6.5,8.5,0.611111,0.833333,6.5,9.0,0.611111,0.888889,0.0,0.0556,,,,,,,,,,,4.795,4.594,12.588,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8090.jpg,0,0,True,panas-discrete-va,0.9,,,6.5,8.5,0.611111,0.833333,8.5,8.5,0.833333,0.833333,0.2222,0.0,,,,,,,,,,,5.163,4.234,13.057,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8116.jpg,1,1,True,panas-discrete-va,0.98,,,5.5,8.5,0.5,0.833333,7.5,9.0,0.722222,0.888889,0.2222,0.0556,,,,,,,,,,,4.781,3.707,10.987,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8117.jpg,2,2,True,panas-discrete-va,0.95,,,5.5,8.5,0.5,0.833333,6.5,9.0,0.611111,0.888889,0.1111,0.0556,,,,,,,,,,,4.993,3.88,14.88,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8118.jpg,3,3,True,panas-discrete-va,0.95,,,5.5,8.5,0.5,0.833333,5.5,8.5,0.5,0.833333,0.0,0.0,,,,,,,,,,,5.017,3.928,12.933,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8120.jpg,0,0,True,panas-discrete-va,0.95,,,8.5,9.0,0.833333,0.888889,9.1,9.1,0.9,0.9,0.0667,0.0111,,,,,,,,,,,4.972,4.197,12.316,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8121.jpg,1,1,True,cognitive-appraisal,0.9,,,4.5,5.5,0.388889,0.5,4.0,4.0,0.333333,0.333333,-0.0556,-0.1667,,,,,,,,,,,5.082,3.887,11.416,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8130.jpg,2,2,True,panas-discrete-va,0.95,,,6.5,9.0,0.611111,0.888889,8.5,9.0,0.833333,0.888889,0.2222,0.0,,,,,,,,,,,5.073,3.918,12.559,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8158.jpg,3,3,True,kaplan-art-restoration,0.95,,,6.5,6.5,0.611111,0.611111,7.0,5.0,0.666667,0.444444,0.0556,-0.1667,,,,,,,,,,,5.059,4.19,11.225,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8160.jpg,0,0,True,cognitive-appraisal,0.9,,,5.5,8.5,0.5,0.833333,5.5,8.5,0.5,0.833333,0.0,0.0,,,,,,,,,,,4.876,4.235,12.85,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8161.jpg,1,1,True,cognitive-appraisal,0.9,,,5.5,7.5,0.5,0.722222,6.5,8.5,0.611111,0.833333,0.1111,0.1111,,,,,,,,,,,4.619,4.174,12.185,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8162.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,8.5,7.5,0.833333,0.722222,8.0,7.5,0.777778,0.722222,-0.0556,0.0,,,,,,,,,,,5.281,4.123,9.902,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8163.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,7.0,0.611111,0.666667,7.0,7.0,0.666667,0.666667,0.0556,0.0,,,,,,,,,,,4.951,4.322,10.296,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8170.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,7.0,7.5,0.666667,0.722222,7.0,8.0,0.666667,0.777778,0.0,0.0556,,,,,,,,,,,5.136,3.834,10.734,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8178.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,6.5,8.5,0.611111,0.833333,0.1111,0.0,,,,,,,,,,,5.305,4.374,13.284,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8179.jpg,2,2,True,cognitive-appraisal,0.9,,,5.5,8.5,0.5,0.833333,5.5,9.0,0.5,0.888889,0.0,0.0556,,,,,,,,,,,5.034,4.036,12.721,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8180.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,8.5,0.611111,0.833333,7.0,8.5,0.666667,0.833333,0.0556,0.0,,,,,,,,,,,5.094,4.5,10.334,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8185.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,7.0,8.5,0.666667,0.833333,0.1667,0.0,,,,,,,,,,,5.28,4.151,11.387,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8186.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,7.0,8.5,0.666667,0.833333,7.5,8.5,0.722222,0.833333,0.0556,0.0,,,,,,,,,,,5.032,4.46,11.85,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8190.jpg,2,2,True,kaplan-art-restoration,0.95,,,6.5,7.5,0.611111,0.722222,7.0,5.5,0.666667,0.5,0.0556,-0.2222,,,,,,,,,,,4.648,4.039,12.42,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8191.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,7.5,0.5,0.722222,6.5,7.5,0.611111,0.722222,0.1111,0.0,,,,,,,,,,,5.036,4.168,12.59,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8192.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,5.5,8.5,0.5,0.833333,0.0,0.0,,,,,,,,,,,4.778,4.168,10.024,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8193.jpg,1,1,True,panas-discrete-va,0.95,,,6.5,9.0,0.611111,0.888889,8.5,9.0,0.833333,0.888889,0.2222,0.0,,,,,,,,,,,4.777,4.308,13.769,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8200.jpg,2,2,True,panas-discrete-va,0.95,,,7.5,9.0,0.722222,0.888889,8.5,9.0,0.833333,0.888889,0.1111,0.0,,,,,,,,,,,4.983,4.111,12.472,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8205.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,8.5,0.611111,0.833333,6.5,8.0,0.611111,0.777778,0.0,-0.0556,,,,,,,,,,,4.779,4.088,13.857,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8206.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,6.5,8.5,0.611111,0.833333,0.1111,0.0,,,,,,,,,,,5.166,4.375,11.37,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8208.jpg,1,1,True,panas-discrete-va,0.9,,,6.5,7.5,0.611111,0.722222,8.5,8.5,0.833333,0.833333,0.2222,0.1111,,,,,,,,,,,4.208,4.259,12.661,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8210.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,7.0,8.0,0.666667,0.777778,7.5,8.5,0.722222,0.833333,0.0556,0.0556,,,,,,,,,,,4.561,4.123,10.148,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8211.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,7.5,0.5,0.722222,6.5,7.5,0.611111,0.722222,0.1111,0.0,,,,,,,,,,,5.401,4.261,10.477,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8220.jpg,0,0,True,panas-discrete-va,0.9,,,5.5,8.5,0.5,0.833333,7.5,9.0,0.722222,0.888889,0.2222,0.0556,,,,,,,,,,,5.062,3.912,12.576,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8230.jpg,1,1,True,panas-discrete-va,0.95,,,2.5,9.5,0.166667,0.944444,2.0,8.5,0.111111,0.833333,-0.0556,-0.1111,,,,,,,,,,,4.573,4.075,12.388,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8231.jpg,2,2,True,panas-discrete-va,0.95,,,3.0,8.5,0.222222,0.833333,2.0,8.5,0.111111,0.833333,-0.1111,0.0,,,,,,,,,,,4.633,3.978,11.1,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8232.jpg,3,3,True,panas-discrete-va,0.98,,,5.5,9.0,0.5,0.888889,6.5,9.0,0.611111,0.888889,0.1111,0.0,,,,,,,,,,,4.983,4.286,17.103,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8241.jpg,0,0,True,panas-discrete-va,0.98,,,8.5,7.5,0.833333,0.722222,9.5,8.5,0.944444,0.833333,0.1111,0.1111,,,,,,,,,,,5.195,3.915,14.256,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8250.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,7.5,9.0,0.722222,0.888889,0.2222,0.0556,,,,,,,,,,,4.864,4.466,9.805,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8251.jpg,2,2,True,panas-discrete-va,0.95,,,6.5,8.5,0.611111,0.833333,8.5,8.5,0.833333,0.833333,0.2222,0.0,,,,,,,,,,,5.298,4.12,12.84,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8260.jpg,3,3,True,panas-discrete-va,0.95,,,6.5,9.0,0.611111,0.888889,8.5,9.0,0.833333,0.888889,0.2222,0.0,,,,,,,,,,,5.274,4.458,12.804,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8280.jpg,0,0,True,panas-discrete-va,0.9,,,7.0,8.0,0.666667,0.777778,8.5,8.5,0.833333,0.833333,0.1667,0.0556,,,,,,,,,,,4.928,4.014,12.314,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8300.jpg,1,1,True,panas-discrete-va,0.95,,,5.5,5.5,0.5,0.5,9.0,9.0,0.888889,0.888889,0.3889,0.3889,,,,,,,,,,,4.488,3.709,12.926,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8311.jpg,2,2,True,panas-discrete-va,0.9,,,7.0,7.5,0.666667,0.722222,7.5,8.5,0.722222,0.833333,0.0556,0.1111,,,,,,,,,,,4.514,4.181,12.697,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8312.jpg,3,3,True,kaplan-art-restoration,0.95,,,7.0,5.5,0.666667,0.5,7.5,4.5,0.722222,0.388889,0.0556,-0.1111,,,,,,,,,,,4.719,4.003,10.084,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8320.jpg,0,0,True,panas-discrete-va,0.98,,,8.5,7.5,0.833333,0.722222,9.0,8.5,0.888889,0.833333,0.0556,0.1111,,,,,,,,,,,5.153,4.101,12.475,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8325.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,6.5,8.5,0.611111,0.833333,7.5,8.5,0.722222,0.833333,0.1111,0.0,,,,,,,,,,,4.489,4.33,9.538,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8330.jpg,2,2,True,panas-discrete-va,0.95,,,9.0,6.0,0.888889,0.555556,9.5,7.5,0.944444,0.722222,0.0556,0.1667,,,,,,,,,,,5.0,3.833,12.653,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8340.jpg,3,3,True,todorov-face-evaluation,0.95,,,6.5,6.5,0.611111,0.611111,6.5,5.5,0.611111,0.5,0.0,-0.1111,,,,,,,,,,,5.183,4.21,9.936,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8341.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,7.5,8.5,0.722222,0.833333,0.2222,0.0,,,,,,,,,,,4.982,4.233,10.339,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8350.jpg,1,1,True,panas-discrete-va,0.98,,,8.5,9.5,0.833333,0.944444,9.1,9.1,0.9,0.9,0.0667,-0.0444,,,,,,,,,,,4.895,4.321,12.215,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8370.jpg,2,2,True,panas-discrete-va,0.98,,,6.5,9.0,0.611111,0.888889,7.5,9.0,0.722222,0.888889,0.1111,0.0,,,,,,,,,,,5.145,4.018,13.07,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8371.jpg,3,3,True,panas-discrete-va,0.95,,,6.5,9.0,0.611111,0.888889,8.5,9.0,0.833333,0.888889,0.2222,0.0,,,,,,,,,,,4.763,4.113,12.782,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8380.jpg,0,0,True,panas-discrete-va,0.99,,,9.0,9.0,0.888889,0.888889,9.5,9.0,0.944444,0.888889,0.0556,0.0,,,,,,,,,,,4.893,4.054,12.129,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8400.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,6.5,7.5,0.611111,0.722222,6.5,8.0,0.611111,0.777778,0.0,0.0556,,,,,,,,,,,4.777,4.159,10.194,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8420.jpg,2,2,True,panas-discrete-va,0.95,,,7.5,7.5,0.722222,0.722222,8.5,8.0,0.833333,0.777778,0.1111,0.0556,,,,,,,,,,,4.87,3.715,12.201,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/8460.jpg,3,3,True,panas-discrete-va,0.95,,,6.5,8.5,0.611111,0.833333,7.5,8.5,0.722222,0.833333,0.1111,0.0,,,,,,,,,,,4.527,4.003,12.494,,,
